order_id,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount,order_date_int
1000002434,191,2,3.0,2024-01-27 23:19:00,3.0,3,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,202401272319
1000002435,1477,1,-1.0,2025-08-26 11:47:00,-1.0,1078,FULFILLED,ARS,23760.0,4989.6,900.0,29649.6,202508261147
1000002436,464,2,4.0,2024-04-02 20:04:00,4.0,4,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0,202404022004
1000002437,667,2,2.0,2024-07-17 22:30:00,2.0,2,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,202407172230
1000002438,622,1,-1.0,2025-04-24 20:29:00,-1.0,3106,FULFILLED,ARS,24696.0,5186.16,0.0,29882.16,202504242029
1000002439,866,1,-1.0,2025-09-10 18:37:00,-1.0,2482,CANCELLED,ARS,27348.0,5743.08,900.0,33991.08,202509101837
1000002440,308,1,-1.0,2024-05-03 17:10:00,-1.0,2614,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5,202405031710
1000002441,304,2,1.0,2024-06-07 09:07:00,1.0,1,PAID,ARS,55200.0,11592.0,0.0,66792.0,202406070907
1000002442,1405,1,-1.0,2024-03-22 00:47:00,-1.0,3026,FULFILLED,ARS,37044.0,7779.24,900.0,45723.24,202403220047
1000002443,1369,2,3.0,2025-01-24 20:04:00,3.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,202501242004
1000002444,849,1,-1.0,2024-11-13 09:57:00,-1.0,2672,CANCELLED,ARS,26100.0,5481.0,1200.0,32781.0,202411130957
1000002445,658,1,-1.0,2025-06-22 07:34:00,-1.0,2240,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6,202506220734
1000002446,1400,2,4.0,2024-05-05 19:09:00,4.0,4,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0,202405051909
1000002447,345,1,-1.0,2024-04-04 01:41:00,-1.0,2075,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,202404040141
1000002448,617,1,-1.0,2024-09-20 04:15:00,-1.0,2942,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,202409200415
1000002449,219,2,4.0,2024-09-26 21:47:00,4.0,4,FULFILLED,ARS,11880.0,2494.8,0.0,14374.8,202409262147
1000002450,1253,1,-1.0,2024-10-01 20:42:00,-1.0,3996,PAID,ARS,51180.0,10747.8,1200.0,63127.8,202410012042
1000002451,377,2,4.0,2024-01-09 08:11:00,4.0,4,FULFILLED,ARS,56400.0,11844.0,0.0,68244.0,202401090811
1000002452,577,2,2.0,2024-12-01 17:21:00,2.0,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,202412011721
1000002453,769,1,-1.0,2025-03-27 21:27:00,-1.0,4055,PAID,ARS,29160.0,6123.6,0.0,35283.6,202503272127
1000002454,209,1,-1.0,2025-07-19 23:26:00,-1.0,3263,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5,202507192326
1000002455,449,1,-1.0,2024-01-02 01:37:00,-1.0,4197,PAID,ARS,88500.0,18585.0,1200.0,108285.0,202401020137
1000002456,859,2,1.0,2024-06-16 20:32:00,1.0,1,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64,202406162032
1000002457,960,1,-1.0,2025-04-27 07:57:00,-1.0,3611,FULFILLED,ARS,74100.0,15561.0,1500.0,91161.0,202504270757
1000002458,1120,1,-1.0,2024-12-01 04:16:00,-1.0,2136,CANCELLED,ARS,13500.0,2835.0,1500.0,17835.0,202412010416
1000002459,993,1,-1.0,2025-04-02 14:31:00,-1.0,1662,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2,202504021431
1000002460,375,2,3.0,2024-07-27 17:40:00,3.0,3,PAID,ARS,36000.0,7560.0,0.0,43560.0,202407271740
1000002461,421,2,2.0,2024-11-27 15:40:00,2.0,2,PAID,ARS,14700.0,3087.0,0.0,17787.0,202411271540
1000002462,1219,2,4.0,2024-10-18 11:05:00,4.0,4,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,202410181105
1000002463,1418,2,1.0,2025-02-06 22:42:00,1.0,1,FULFILLED,ARS,24825.0,5213.25,0.0,30038.25,202502062242
1000002464,1034,1,-1.0,2025-01-30 18:30:00,-1.0,3090,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,202501301830
1000002465,801,1,-1.0,2024-11-25 19:00:00,-1.0,2712,FULFILLED,ARS,29400.0,6174.0,900.0,36474.0,202411251900
1000002466,89,2,3.0,2025-01-22 20:19:00,3.0,3,PAID,ARS,60480.0,12700.8,0.0,73180.8,202501222019
1000002467,436,2,1.0,2025-07-25 16:07:00,1.0,1,FULFILLED,ARS,19440.0,4082.4,0.0,23522.4,202507251607
1000002468,281,1,-1.0,2025-09-27 15:30:00,-1.0,1090,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0,202509271530
1000002469,593,1,-1.0,2024-07-29 04:13:00,-1.0,1770,FULFILLED,ARS,126031.5,26466.62,0.0,152498.12,202407290413
1000002470,996,2,2.0,2024-06-28 00:10:00,2.0,2,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0,202406280010
1000002471,205,1,-1.0,2025-07-27 06:48:00,-1.0,2811,FULFILLED,ARS,11970.0,2513.7,1200.0,15683.7,202507270648
1000002472,520,1,-1.0,2024-01-09 19:45:00,-1.0,3319,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,202401091945
1000002473,12,1,-1.0,2025-08-23 01:08:00,-1.0,1098,PAID,ARS,11400.0,2394.0,1200.0,14994.0,202508230108
1000002474,126,1,-1.0,2024-10-14 10:16:00,-1.0,2299,FULFILLED,ARS,46305.0,9724.05,1200.0,57229.05,202410141016
1000002475,826,2,1.0,2024-06-23 13:17:00,1.0,1,PAID,ARS,44887.5,9426.38,0.0,54313.88,202406231317
1000002476,1062,1,-1.0,2025-03-26 08:19:00,-1.0,3016,FULFILLED,ARS,11400.0,2394.0,1500.0,15294.0,202503260819
1000002477,382,2,3.0,2024-01-19 16:40:00,3.0,3,CREATED,ARS,31320.0,6577.2,0.0,37897.2,202401191640
1000002478,668,1,-1.0,2024-04-18 17:56:00,-1.0,3522,CREATED,ARS,10260.0,2154.6,900.0,13314.6,202404181756
1000002479,1049,1,-1.0,2025-01-16 00:38:00,-1.0,3536,FULFILLED,ARS,63450.0,13324.5,1200.0,77974.5,202501160038
1000002480,1479,1,-1.0,2024-07-05 17:48:00,-1.0,3845,FULFILLED,ARS,12000.0,2520.0,1500.0,16020.0,202407051748
1000002481,586,2,1.0,2025-09-24 13:21:00,1.0,1,FULFILLED,ARS,12936.0,2716.56,0.0,15652.56,202509241321
1000002482,983,1,-1.0,2025-01-20 09:07:00,-1.0,3023,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0,202501200907
1000002483,921,1,-1.0,2024-06-21 06:27:00,-1.0,1,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0,202406210627
1000002484,837,1,-1.0,2024-09-28 22:02:00,-1.0,1575,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0,202409282202
1000002485,1404,2,4.0,2025-09-06 19:54:00,4.0,4,FULFILLED,ARS,41400.0,8694.0,0.0,50094.0,202509061954
1000002486,605,2,4.0,2024-11-22 13:59:00,4.0,4,CANCELLED,ARS,34200.0,7182.0,0.0,41382.0,202411221359
1000002487,836,1,-1.0,2024-04-05 10:16:00,-1.0,2521,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0,202404051016
1000002488,30,1,-1.0,2025-05-06 15:17:00,-1.0,1134,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,202505061517
1000002489,1358,1,-1.0,2024-07-25 21:09:00,-1.0,2715,PAID,ARS,9720.0,2041.2,1500.0,13261.2,202407252109
1000002490,569,1,-1.0,2024-10-19 06:40:00,-1.0,3909,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0,202410190640
1000002491,459,2,1.0,2024-09-03 02:36:00,1.0,1,FULFILLED,ARS,12348.0,2593.08,0.0,14941.08,202409030236
1000002492,870,1,-1.0,2025-08-16 09:18:00,-1.0,1844,FULFILLED,ARS,31752.0,6667.92,1500.0,39919.92,202508160918
1000002493,1123,1,-1.0,2024-08-25 21:48:00,-1.0,2235,CANCELLED,ARS,15750.0,3307.5,900.0,19957.5,202408252148
1000002494,146,2,3.0,2025-01-07 16:13:00,3.0,3,PAID,ARS,30780.0,6463.8,0.0,37243.8,202501071613
1000002495,826,2,1.0,2024-03-06 03:20:00,1.0,1,FULFILLED,ARS,54600.0,11466.0,0.0,66066.0,202403060320
1000002496,1228,1,-1.0,2024-01-31 19:48:00,-1.0,1009,PAID,ARS,10260.0,2154.6,1200.0,13614.6,202401311948
1000002497,495,1,-1.0,2024-04-16 03:15:00,-1.0,2592,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5,202404160315
1000002498,1159,2,1.0,2024-05-06 00:43:00,1.0,1,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,202405060043
1000002499,1344,1,-1.0,2025-06-12 06:38:00,-1.0,2755,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,202506120638
1000002500,847,1,-1.0,2024-09-26 14:23:00,-1.0,2820,PAID,ARS,21600.0,4536.0,900.0,27036.0,202409261423
1000002501,690,1,-1.0,2024-09-26 19:23:00,-1.0,1285,PAID,ARS,25872.0,5433.12,0.0,31305.12,202409261923
1000002502,985,1,-1.0,2025-06-13 08:26:00,-1.0,3031,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0,202506130826
1000002503,1413,2,2.0,2025-03-15 23:34:00,2.0,2,PAID,ARS,28350.0,5953.5,0.0,34303.5,202503152334
1000002504,1280,2,3.0,2024-04-06 21:17:00,3.0,3,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75,202404062117
1000002505,1130,1,-1.0,2025-03-19 04:40:00,-1.0,4192,FULFILLED,ARS,131850.0,27688.5,900.0,160438.5,202503190440
1000002506,247,1,-1.0,2025-07-02 19:22:00,-1.0,4087,FULFILLED,ARS,29160.0,6123.6,1200.0,36483.6,202507021922
1000002507,666,2,1.0,2025-08-31 07:24:00,1.0,1,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0,202508310724
1000002508,995,1,-1.0,2024-08-04 14:30:00,-1.0,2391,FULFILLED,ARS,63630.0,13362.3,900.0,77892.3,202408041430
1000002509,1081,1,-1.0,2025-04-29 15:18:00,-1.0,1790,CANCELLED,ARS,24000.0,5040.0,0.0,29040.0,202504291518
1000002510,723,1,-1.0,2024-10-15 03:32:00,-1.0,2773,FULFILLED,ARS,11400.0,2394.0,900.0,14694.0,202410150332
1000002511,1284,2,1.0,2024-03-19 11:39:00,1.0,1,PAID,ARS,11760.0,2469.6,0.0,14229.6,202403191139
1000002512,1372,2,4.0,2024-12-16 18:03:00,4.0,4,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5,202412161803
1000002513,397,1,-1.0,2024-10-29 09:06:00,-1.0,2944,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0,202410290906
1000002514,508,1,-1.0,2024-07-11 22:02:00,-1.0,2164,PAID,ARS,47250.0,9922.5,0.0,57172.5,202407112202
1000002515,1212,2,1.0,2025-05-26 00:30:00,1.0,1,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0,202505260030
1000002516,765,1,-1.0,2024-02-28 06:46:00,-1.0,3217,PAID,ARS,21600.0,4536.0,1500.0,27636.0,202402280646
1000002517,444,1,-1.0,2025-02-15 17:07:00,-1.0,3209,FULFILLED,ARS,25872.0,5433.12,0.0,31305.12,202502151707
1000002518,798,1,-1.0,2024-08-19 21:40:00,-1.0,3134,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6,202408192140
1000002519,1380,2,2.0,2024-08-04 11:32:00,2.0,2,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,202408041132
1000002520,260,1,-1.0,2024-06-24 15:27:00,-1.0,1149,PAID,ARS,39600.0,8316.0,1200.0,49116.0,202406241527
1000002521,25,1,-1.0,2025-07-16 17:57:00,-1.0,3422,FULFILLED,ARS,45000.0,9450.0,900.0,55350.0,202507161757
1000002522,1301,2,2.0,2025-07-11 13:04:00,2.0,2,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,202507111304
1000002523,600,2,4.0,2024-04-11 09:07:00,4.0,4,FULFILLED,ARS,30870.0,6482.7,0.0,37352.7,202404110907
1000002524,678,1,-1.0,2024-02-29 03:51:00,-1.0,3323,FULFILLED,ARS,70537.5,14812.88,900.0,86250.38,202402290351
1000002525,1500,1,-1.0,2025-07-30 15:42:00,-1.0,3010,PAID,ARS,79380.0,16669.8,1200.0,97249.8,202507301542
1000002526,1414,1,-1.0,2025-04-03 05:05:00,-1.0,3730,FULFILLED,ARS,29700.0,6237.0,900.0,36837.0,202504030505
1000002527,490,1,-1.0,2025-06-15 13:05:00,-1.0,2362,FULFILLED,ARS,26722.5,5611.72,900.0,33234.22,202506151305
1000002528,932,1,-1.0,2025-03-29 18:12:00,-1.0,2433,FULFILLED,ARS,29160.0,6123.6,900.0,36183.6,202503291812
1000002529,812,2,1.0,2024-02-16 04:23:00,1.0,1,FULFILLED,ARS,67380.0,14149.8,0.0,81529.8,202402160423
1000002530,1160,1,-1.0,2024-09-08 03:16:00,-1.0,1978,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4,202409080316
1000002531,290,1,-1.0,2025-01-07 13:27:00,-1.0,3760,PAID,ARS,21168.0,4445.28,1200.0,26813.28,202501071327
1000002532,891,1,-1.0,2025-06-13 21:00:00,-1.0,2952,FULFILLED,ARS,14175.0,2976.75,1200.0,18351.75,202506132100
1000002533,870,1,-1.0,2024-06-09 01:32:00,-1.0,3094,FULFILLED,ARS,34020.0,7144.2,900.0,42064.2,202406090132
1000002534,991,2,2.0,2024-01-09 01:00:00,2.0,2,FULFILLED,ARS,24360.0,5115.6,0.0,29475.6,202401090100
1000002535,793,1,-1.0,2024-04-30 02:37:00,-1.0,3700,FULFILLED,ARS,42552.0,8935.92,1500.0,52987.92,202404300237
1000002536,741,1,-1.0,2024-06-17 11:14:00,-1.0,1415,PAID,ARS,12825.0,2693.25,900.0,16418.25,202406171114
1000002537,229,1,-1.0,2025-05-02 01:39:00,-1.0,3687,FULFILLED,ARS,23520.0,4939.2,900.0,29359.2,202505020139
1000002538,177,2,2.0,2024-02-07 13:36:00,2.0,2,CANCELLED,ARS,23940.0,5027.4,0.0,28967.4,202402071336
1000002539,706,1,-1.0,2024-03-10 16:23:00,-1.0,1041,FULFILLED,ARS,14850.0,3118.5,1200.0,19168.5,202403101623
1000002540,665,1,-1.0,2024-03-05 12:34:00,-1.0,3384,FULFILLED,ARS,39084.0,8207.64,900.0,48191.64,202403051234
1000002541,510,2,2.0,2024-12-28 20:34:00,2.0,2,REFUNDED,ARS,32400.0,6804.0,0.0,39204.0,202412282034
1000002542,1172,1,-1.0,2024-09-14 12:11:00,-1.0,1923,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0,202409141211
1000002543,392,2,2.0,2024-11-21 10:22:00,2.0,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,202411211022
1000002544,163,1,-1.0,2025-05-22 16:07:00,-1.0,3635,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0,202505221607
1000002545,918,1,-1.0,2025-01-13 09:15:00,-1.0,1847,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0,202501130915
1000002546,788,2,2.0,2024-02-09 05:14:00,2.0,2,PAID,ARS,23550.0,4945.5,0.0,28495.5,202402090514
1000002547,1008,1,-1.0,2024-07-19 11:11:00,-1.0,2549,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0,202407191111
1000002548,157,1,-1.0,2025-09-12 00:58:00,-1.0,3491,FULFILLED,ARS,65430.0,13740.3,900.0,80070.3,202509120058
1000002549,1387,1,-1.0,2024-05-05 07:15:00,-1.0,2034,FULFILLED,ARS,51030.0,10716.3,1200.0,62946.3,202405050715
1000002550,448,1,-1.0,2025-07-09 12:18:00,-1.0,2280,CANCELLED,ARS,38808.0,8149.68,900.0,47857.68,202507091218
1000002551,180,1,-1.0,2024-07-27 12:42:00,-1.0,1967,FULFILLED,ARS,12348.0,2593.08,1200.0,16141.08,202407271242
1000002552,988,1,-1.0,2024-09-18 21:58:00,-1.0,3239,FULFILLED,ARS,14962.5,3142.12,900.0,19004.62,202409182158
1000002553,1133,1,-1.0,2025-09-18 06:53:00,-1.0,2754,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8,202509180653
1000002554,441,1,-1.0,2024-07-06 17:00:00,-1.0,2656,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0,202407061700
1000002555,44,1,-1.0,2024-08-03 13:49:00,-1.0,1100,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0,202408031349
1000002556,194,1,-1.0,2025-05-21 23:48:00,-1.0,1866,PAID,ARS,9720.0,2041.2,0.0,11761.2,202505212348
1000002557,622,1,-1.0,2024-05-13 14:53:00,-1.0,3810,FULFILLED,ARS,53475.0,11229.75,1200.0,65904.75,202405131453
1000002558,81,1,-1.0,2025-02-18 16:20:00,-1.0,1616,FULFILLED,ARS,34020.0,7144.2,900.0,42064.2,202502181620
1000002559,525,1,-1.0,2025-08-25 16:02:00,-1.0,1538,CREATED,ARS,24696.0,5186.16,1200.0,31082.16,202508251602
1000002560,204,2,2.0,2025-05-03 12:10:00,2.0,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0,202505031210
1000002561,1393,2,2.0,2024-12-01 04:39:00,2.0,2,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0,202412010439
1000002562,1057,1,-1.0,2024-06-21 18:06:00,-1.0,4021,FULFILLED,ARS,34020.0,7144.2,1500.0,42664.2,202406211806
1000002563,310,1,-1.0,2024-12-19 19:13:00,-1.0,3899,FULFILLED,ARS,105735.0,22204.35,1200.0,129139.35,202412191913
1000002564,358,1,-1.0,2024-01-16 20:36:00,-1.0,3646,FULFILLED,ARS,35640.0,7484.4,1500.0,44624.4,202401162036
1000002565,1271,1,-1.0,2024-07-11 18:18:00,-1.0,3327,FULFILLED,ARS,47520.0,9979.2,900.0,58399.2,202407111818
1000002566,1158,1,-1.0,2025-05-17 20:17:00,-1.0,2559,FULFILLED,ARS,24300.0,5103.0,900.0,30303.0,202505172017
1000002567,492,2,4.0,2025-07-03 06:01:00,4.0,4,PAID,ARS,29400.0,6174.0,0.0,35574.0,202507030601
1000002568,1207,1,-1.0,2025-01-22 03:48:00,-1.0,3886,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0,202501220348
1000002569,1015,2,3.0,2025-05-09 08:55:00,3.0,3,FULFILLED,ARS,12600.0,2646.0,0.0,15246.0,202505090855
1000002570,698,2,2.0,2024-12-18 20:25:00,2.0,2,FULFILLED,ARS,47040.0,9878.4,0.0,56918.4,202412182025
1000002571,860,2,4.0,2025-02-10 18:24:00,4.0,4,FULFILLED,ARS,37272.0,7827.12,0.0,45099.12,202502101824
1000002572,1258,1,-1.0,2025-01-03 22:08:00,-1.0,3187,FULFILLED,ARS,57915.0,12162.15,900.0,70977.15,202501032208
1000002573,1032,1,-1.0,2024-11-18 11:54:00,-1.0,2096,FULFILLED,ARS,42750.0,8977.5,1200.0,52927.5,202411181154
1000002574,26,1,-1.0,2025-09-14 09:11:00,-1.0,2106,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2,202509140911
1000002575,268,1,-1.0,2024-07-27 05:50:00,-1.0,2510,FULFILLED,ARS,66600.0,13986.0,900.0,81486.0,202407270550
1000002576,1242,1,-1.0,2024-05-03 15:03:00,-1.0,1363,FULFILLED,ARS,34020.0,7144.2,1200.0,42364.2,202405031503
1000002577,393,1,-1.0,2024-04-06 19:45:00,-1.0,1252,PAID,ARS,60000.0,12600.0,0.0,72600.0,202404061945
1000002578,99,2,4.0,2024-09-11 18:07:00,4.0,4,CREATED,ARS,10800.0,2268.0,0.0,13068.0,202409111807
1000002579,518,1,-1.0,2025-09-21 08:06:00,-1.0,3449,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0,202509210806
1000002580,420,1,-1.0,2024-09-06 17:24:00,-1.0,1346,FULFILLED,ARS,57168.0,12005.28,1500.0,70673.28,202409061724
1000002581,323,2,3.0,2024-03-03 06:11:00,3.0,3,FULFILLED,ARS,37380.0,7849.8,0.0,45229.8,202403030611
1000002582,1359,1,-1.0,2024-02-23 03:57:00,-1.0,3506,FULFILLED,ARS,50460.0,10596.6,900.0,61956.6,202402230357
1000002583,988,1,-1.0,2025-01-31 07:30:00,-1.0,2540,FULFILLED,ARS,45600.0,9576.0,900.0,56076.0,202501310730
1000002584,687,2,3.0,2025-02-07 19:51:00,3.0,3,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0,202502071951
1000002585,395,1,-1.0,2024-06-24 03:19:00,-1.0,1193,CANCELLED,ARS,24000.0,5040.0,1200.0,30240.0,202406240319
1000002586,35,2,3.0,2024-12-20 01:16:00,3.0,3,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0,202412200116
1000002587,264,2,2.0,2025-03-04 12:56:00,2.0,2,FULFILLED,ARS,73800.0,15498.0,0.0,89298.0,202503041256
1000002588,1085,1,-1.0,2024-10-13 14:24:00,-1.0,4153,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0,202410131424
1000002589,1023,1,-1.0,2024-11-12 09:43:00,-1.0,1257,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0,202411120943
1000002590,789,1,-1.0,2025-02-09 13:50:00,-1.0,1896,CANCELLED,ARS,82500.0,17325.0,900.0,100725.0,202502091350
1000002591,524,2,2.0,2025-07-20 10:31:00,2.0,2,FULFILLED,ARS,68400.0,14364.0,0.0,82764.0,202507201031
1000002592,189,1,-1.0,2024-06-15 04:12:00,-1.0,3589,PAID,ARS,45540.0,9563.4,0.0,55103.4,202406150412
1000002593,806,2,4.0,2025-05-24 08:48:00,4.0,4,CANCELLED,ARS,49500.0,10395.0,0.0,59895.0,202505240848
1000002594,1241,1,-1.0,2024-09-24 00:22:00,-1.0,3775,FULFILLED,ARS,45000.0,9450.0,1500.0,55950.0,202409240022
1000002595,1210,1,-1.0,2024-02-08 21:14:00,-1.0,1432,FULFILLED,ARS,27000.0,5670.0,1200.0,33870.0,202402082114
1000002596,1034,1,-1.0,2025-06-26 15:56:00,-1.0,2672,CANCELLED,ARS,39450.0,8284.5,1500.0,49234.5,202506261556
1000002597,653,2,1.0,2025-06-22 13:53:00,1.0,1,CANCELLED,ARS,28500.0,5985.0,0.0,34485.0,202506221353
1000002598,662,2,1.0,2024-04-20 01:51:00,1.0,1,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0,202404200151
1000002599,726,2,3.0,2024-10-07 17:49:00,3.0,3,PAID,ARS,30000.0,6300.0,0.0,36300.0,202410071749
1000002600,1306,1,-1.0,2025-02-16 10:47:00,-1.0,1343,FULFILLED,ARS,46305.0,9724.05,0.0,56029.05,202502161047
1000002601,1383,2,3.0,2024-05-25 05:08:00,3.0,3,CANCELLED,ARS,65700.0,13797.0,0.0,79497.0,202405250508
1000002602,489,1,-1.0,2025-07-30 13:21:00,-1.0,1421,CANCELLED,ARS,14250.0,2992.5,900.0,18142.5,202507301321
1000002603,1476,1,-1.0,2025-07-05 16:24:00,-1.0,2068,FULFILLED,ARS,75150.0,15781.5,900.0,91831.5,202507051624
1000002604,90,2,3.0,2024-05-24 04:53:00,3.0,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0,202405240453
1000002605,938,1,-1.0,2024-01-18 21:57:00,-1.0,1014,FULFILLED,ARS,30000.0,6300.0,1200.0,37500.0,202401182157
1000002606,1239,1,-1.0,2024-01-15 00:06:00,-1.0,1142,FULFILLED,ARS,13200.0,2772.0,900.0,16872.0,202401150006
1000002607,594,2,4.0,2024-08-04 13:24:00,4.0,4,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0,202408041324
1000002608,1277,2,4.0,2024-06-17 09:55:00,4.0,4,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4,202406170955
1000002609,1386,1,-1.0,2025-08-21 02:26:00,-1.0,1499,FULFILLED,ARS,34200.0,7182.0,1500.0,42882.0,202508210226
1000002610,88,1,-1.0,2024-11-05 16:19:00,-1.0,2208,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0,202411051619
1000002611,1274,1,-1.0,2024-10-29 07:00:00,-1.0,1436,PAID,ARS,109008.0,22891.68,1500.0,133399.68,202410290700
1000002612,1083,2,2.0,2025-07-18 09:32:00,2.0,2,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2,202507180932
1000002613,405,1,-1.0,2024-08-16 18:31:00,-1.0,1101,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0,202408161831
1000002614,1206,2,1.0,2025-02-17 14:09:00,1.0,1,PAID,ARS,36348.0,7633.08,0.0,43981.08,202502171409
1000002615,427,1,-1.0,2024-09-25 13:03:00,-1.0,1987,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0,202409251303
1000002616,1230,1,-1.0,2025-09-15 00:02:00,-1.0,3869,FULFILLED,ARS,54000.0,11340.0,900.0,66240.0,202509150002
1000002617,119,2,3.0,2025-05-19 07:07:00,3.0,3,FULFILLED,ARS,54900.0,11529.0,0.0,66429.0,202505190707
1000002618,1305,1,-1.0,2024-06-19 05:43:00,-1.0,4096,FULFILLED,ARS,24000.0,5040.0,1500.0,30540.0,202406190543
1000002619,1274,2,3.0,2025-09-18 11:27:00,3.0,3,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6,202509181127
1000002620,77,1,-1.0,2024-03-21 10:52:00,-1.0,3587,CANCELLED,ARS,29700.0,6237.0,900.0,36837.0,202403211052
1000002621,136,1,-1.0,2025-04-11 19:55:00,-1.0,3289,FULFILLED,ARS,27048.0,5680.08,900.0,33628.08,202504111955
1000002622,782,2,2.0,2024-03-15 00:28:00,2.0,2,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75,202403150028
1000002623,293,1,-1.0,2024-07-18 01:50:00,-1.0,3166,FULFILLED,ARS,38808.0,8149.68,1500.0,48457.68,202407180150
1000002624,481,2,3.0,2024-11-04 08:56:00,3.0,3,PAID,ARS,32400.0,6804.0,0.0,39204.0,202411040856
1000002625,593,1,-1.0,2025-02-02 07:35:00,-1.0,1899,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0,202502020735
1000002626,617,1,-1.0,2024-05-21 19:07:00,-1.0,1909,FULFILLED,ARS,69000.0,14490.0,900.0,84390.0,202405211907
1000002627,1021,2,1.0,2024-11-06 07:08:00,1.0,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0,202411060708
1000002628,382,2,2.0,2024-04-11 16:52:00,2.0,2,FULFILLED,ARS,35640.0,7484.4,0.0,43124.4,202404111652
1000002629,1356,2,4.0,2024-11-01 23:57:00,4.0,4,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0,202411012357
1000002630,464,1,-1.0,2025-05-12 14:52:00,-1.0,1051,FULFILLED,ARS,47100.0,9891.0,1200.0,58191.0,202505121452
1000002631,618,1,-1.0,2024-01-27 12:05:00,-1.0,2393,FULFILLED,ARS,31350.0,6583.5,1500.0,39433.5,202401271205
1000002632,950,2,3.0,2024-10-22 03:43:00,3.0,3,FULFILLED,ARS,47340.0,9941.4,0.0,57281.4,202410220343
1000002633,1371,2,1.0,2024-06-07 01:00:00,1.0,1,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8,202406070100
1000002634,1007,2,2.0,2024-02-22 18:11:00,2.0,2,FULFILLED,ARS,52260.0,10974.6,0.0,63234.6,202402221811
